STAT_ID,variable,n,adf_p,kpss_p,verdict
401406,SO4,54,0.0018,0.1,Stationary
401406,DIP,56,0.0006,0.067,Stationary
401407,pH,82,0.0,0.1,Stationary
401407,SpecCond25C,82,0.0004,0.1,Stationary
401407,Alkalinity,78,0.0005,0.1,Stationary
401407,Cl,78,0.0031,0.1,Stationary
401407,SO4,78,0.0662,0.0852,Diff-stationary
401407,DIP,82,0.0,0.1,Stationary
401408,pH,79,0.2997,0.01,Non-stationary
401408,SpecCond25C,79,0.0508,0.1,Diff-stationary
401408,Alkalinity,79,0.0014,0.1,Stationary
401408,Cl,79,0.0874,0.0963,Diff-stationary
401408,SO4,79,0.181,0.1,Diff-stationary
401408,DIP,79,0.0,0.1,Stationary
401409,pH,69,0.0,0.1,Stationary
401409,SpecCond25C,69,0.0,0.0683,Stationary
401409,Alkalinity,65,0.0,0.075,Stationary
401409,Cl,65,0.0,0.048,Trend-stationary
401409,SO4,65,0.0,0.1,Stationary
401409,DIP,69,0.0,0.1,Stationary
401410,pH,77,0.0027,0.022,Trend-stationary
401410,SpecCond25C,77,0.0011,0.1,Stationary
401410,Alkalinity,73,0.0003,0.1,Stationary
401410,Cl,73,0.0004,0.1,Stationary
401410,SO4,73,0.0003,0.0294,Trend-stationary
401410,DIP,77,0.0,0.1,Stationary
401411,pH,80,0.0001,0.01,Trend-stationary
401411,SpecCond25C,80,0.0,0.1,Stationary
401411,Alkalinity,77,0.0,0.1,Stationary
401411,Cl,77,0.0,0.1,Stationary
401411,SO4,77,0.0,0.1,Stationary
401411,DIP,80,0.0,0.1,Stationary
401413,pH,80,0.0491,0.01,Trend-stationary
401413,SpecCond25C,80,0.0,0.1,Stationary
401413,Alkalinity,76,0.0,0.1,Stationary
401413,Cl,76,0.0,0.0156,Trend-stationary
401413,SO4,76,0.0002,0.1,Stationary
401413,DIP,80,0.0,0.1,Stationary
401414,pH,78,0.0041,0.0357,Trend-stationary
401414,SpecCond25C,78,0.8482,0.0772,Diff-stationary
401414,Alkalinity,74,0.0002,0.1,Stationary
401414,Cl,74,0.0,0.0666,Stationary
401414,SO4,74,0.0,0.1,Stationary
401414,DIP,78,0.0,0.1,Stationary
401415,pH,71,0.1063,0.1,Diff-stationary
401415,SpecCond25C,71,0.0002,0.1,Stationary
401415,Alkalinity,67,0.0021,0.1,Stationary
401415,Cl,67,0.0002,0.1,Stationary
401415,SO4,67,0.0002,0.1,Stationary
401415,DIP,71,0.9939,0.0715,Diff-stationary
401416,pH,71,0.0412,0.01,Trend-stationary
401416,SpecCond25C,71,0.0012,0.1,Stationary
401416,Alkalinity,71,0.0001,0.1,Stationary
401416,Cl,71,0.1237,0.1,Diff-stationary
401416,SO4,71,0.0001,0.1,Stationary
401416,DIP,71,0.0,0.1,Stationary
401417,pH,75,0.0,0.1,Stationary
401417,SpecCond25C,75,0.0121,0.0307,Trend-stationary
401417,Alkalinity,75,0.0088,0.0765,Stationary
401417,Cl,75,0.1249,0.0227,Non-stationary
401417,SO4,75,0.0,0.1,Stationary
401417,DIP,75,0.0,0.1,Stationary
401419,pH,79,0.0001,0.01,Trend-stationary
401419,SpecCond25C,79,0.004,0.1,Stationary
401419,Alkalinity,75,0.0016,0.0522,Stationary
401419,Cl,75,0.01,0.0139,Trend-stationary
401419,SO4,75,0.0,0.04,Trend-stationary
401419,DIP,79,0.0017,0.1,Stationary
401421,pH,82,0.0,0.1,Stationary
401421,SpecCond25C,82,0.046,0.1,Stationary
401421,Alkalinity,78,0.0583,0.1,Diff-stationary
401421,Cl,78,0.4147,0.0997,Diff-stationary
401421,SO4,78,0.1586,0.0157,Non-stationary
401421,DIP,82,0.0,0.1,Stationary
401422,pH,77,0.0135,0.1,Stationary
401422,SpecCond25C,77,0.0001,0.1,Stationary
401422,Alkalinity,74,0.0,0.1,Stationary
401422,Cl,74,0.1953,0.1,Diff-stationary
401422,SO4,74,0.0,0.1,Stationary
401422,DIP,77,0.0,0.1,Stationary
401423,pH,75,0.0,0.1,Stationary
401423,SpecCond25C,75,0.9627,0.0171,Non-stationary
401423,Alkalinity,73,0.0,0.1,Stationary
401423,Cl,73,0.0,0.1,Stationary
401423,SO4,73,0.8685,0.0245,Non-stationary
401423,DIP,75,0.0,0.0375,Trend-stationary
401424,pH,68,0.0526,0.0159,Non-stationary
401424,SpecCond25C,68,0.0077,0.1,Stationary
401424,Alkalinity,67,0.0062,0.0333,Trend-stationary
401424,Cl,67,0.0,0.1,Stationary
401424,SO4,67,0.0,0.1,Stationary
401424,DIP,68,0.0002,0.1,Stationary
401425,pH,42,0.0,0.1,Stationary
401425,SpecCond25C,42,0.0001,0.1,Stationary
401425,Alkalinity,42,0.0001,0.1,Stationary
401425,Cl,42,0.0,0.1,Stationary
401425,SO4,42,0.0,0.1,Stationary
401425,DIP,42,0.0,0.1,Stationary
401426,pH,36,0.0015,0.0411,Trend-stationary
401426,SpecCond25C,36,0.0,0.1,Stationary
401426,Alkalinity,36,0.0,0.0877,Stationary
401426,Cl,36,0.0,0.1,Stationary
401426,SO4,36,0.0,0.1,Stationary
401426,DIP,36,0.0001,0.1,Stationary
401427,pH,71,0.0683,0.0249,Non-stationary
401427,SpecCond25C,71,0.0066,0.1,Stationary
401427,Alkalinity,69,0.551,0.1,Diff-stationary
401427,Cl,69,0.2376,0.1,Diff-stationary
401427,SO4,69,0.0,0.1,Stationary
401427,DIP,71,0.0,0.1,Stationary
401428,pH,55,0.0,0.1,Stationary
401428,SpecCond25C,55,0.0015,0.0223,Trend-stationary
401428,Alkalinity,55,0.001,0.0334,Trend-stationary
401428,Cl,55,0.9901,0.01,Non-stationary
401428,SO4,55,0.0,0.1,Stationary
401428,DIP,55,0.0,0.1,Stationary
401429,pH,54,0.0,0.1,Stationary
401429,SpecCond25C,54,0.0,0.1,Stationary
401429,Alkalinity,54,0.0,0.1,Stationary
401429,Cl,54,0.0,0.0144,Trend-stationary
401429,SO4,54,0.3122,0.1,Diff-stationary
401429,DIP,54,0.0,0.1,Stationary
401430,pH,72,0.0006,0.1,Stationary
401430,SpecCond25C,72,0.0,0.1,Stationary
401430,Alkalinity,72,0.0017,0.1,Stationary
401430,Cl,72,0.0002,0.1,Stationary
401430,SO4,72,0.0,0.1,Stationary
401430,DIP,72,0.0,0.0586,Stationary
401432,pH,33,0.0001,0.1,Stationary
401432,SpecCond25C,33,0.0001,0.1,Stationary
401432,Alkalinity,33,0.0001,0.1,Stationary
401432,Cl,33,0.0043,0.0446,Trend-stationary
401432,SO4,33,0.0,0.1,Stationary
401432,DIP,33,0.0,0.1,Stationary
401433,pH,52,0.0007,0.1,Stationary
401433,SpecCond25C,52,0.0001,0.1,Stationary
401433,Alkalinity,52,0.0109,0.1,Stationary
401433,Cl,52,0.0,0.1,Stationary
401433,SO4,52,0.0,0.1,Stationary
401433,DIP,52,0.0001,0.1,Stationary
401434,pH,53,0.0,0.1,Stationary
401434,SpecCond25C,53,0.1012,0.0239,Non-stationary
401434,Alkalinity,52,0.0473,0.0951,Stationary
401434,Cl,53,0.0005,0.01,Trend-stationary
401434,SO4,53,0.0,0.0479,Trend-stationary
401434,DIP,53,0.0,0.1,Stationary
401435,pH,50,0.0,0.1,Stationary
401435,SpecCond25C,50,0.0001,0.1,Stationary
401435,Alkalinity,50,0.0001,0.1,Stationary
401435,Cl,50,0.0002,0.1,Stationary
401435,SO4,50,0.0,0.1,Stationary
401435,DIP,50,0.0,0.0255,Trend-stationary
401436,pH,38,0.0,0.1,Stationary
401436,SpecCond25C,38,0.0691,0.1,Diff-stationary
401436,Alkalinity,38,0.0214,0.1,Stationary
401436,Cl,38,0.0443,0.1,Stationary
401436,SO4,38,0.012,0.1,Stationary
401436,DIP,38,0.0,0.1,Stationary
401437,pH,72,0.0,0.0793,Stationary
401437,SpecCond25C,72,0.0001,0.1,Stationary
401437,Alkalinity,71,0.0,0.1,Stationary
401437,Cl,70,0.0,0.1,Stationary
401437,SO4,71,0.0003,0.0997,Stationary
401437,DIP,72,0.0,0.0561,Stationary
401438,pH,62,0.2383,0.0319,Non-stationary
401438,SpecCond25C,62,0.0,0.1,Stationary
401438,Alkalinity,62,0.0,0.1,Stationary
401438,Cl,62,0.0001,0.1,Stationary
401438,SO4,62,0.0,0.1,Stationary
401438,DIP,62,0.0,0.1,Stationary
401439,pH,64,0.1793,0.019,Non-stationary
401439,SpecCond25C,64,0.0026,0.0412,Trend-stationary
401439,Alkalinity,64,0.001,0.1,Stationary
401439,Cl,64,0.0,0.0244,Trend-stationary
401439,SO4,64,0.0,0.1,Stationary
401439,DIP,64,0.0,0.1,Stationary
401440,pH,65,0.0183,0.0108,Trend-stationary
401440,SpecCond25C,65,0.1631,0.1,Diff-stationary
401440,Alkalinity,62,0.0042,0.1,Stationary
401440,Cl,60,0.1253,0.1,Diff-stationary
401440,SO4,60,0.0482,0.1,Stationary
401440,DIP,65,0.0002,0.1,Stationary
401441,pH,58,0.0,0.01,Trend-stationary
401441,SpecCond25C,58,0.0001,0.1,Stationary
401441,Alkalinity,58,0.0001,0.1,Stationary
401441,Cl,58,0.1989,0.0136,Non-stationary
401441,SO4,57,0.0,0.1,Stationary
401441,DIP,58,0.3076,0.01,Non-stationary
401443,pH,71,0.0,0.01,Trend-stationary
401443,SpecCond25C,71,0.0013,0.1,Stationary
401443,Alkalinity,71,0.0149,0.1,Stationary
401443,Cl,71,0.0012,0.1,Stationary
401443,SO4,71,0.0005,0.1,Stationary
401443,DIP,71,0.0,0.1,Stationary
401444,pH,46,0.0,0.0175,Trend-stationary
401444,SpecCond25C,46,0.0,0.1,Stationary
401444,Alkalinity,46,0.0,0.1,Stationary
401444,Cl,46,0.0,0.1,Stationary
401444,SO4,46,0.508,0.01,Non-stationary
401444,DIP,46,0.0151,0.0468,Trend-stationary
401445,pH,58,0.877,0.01,Non-stationary
401445,SpecCond25C,58,0.398,0.01,Non-stationary
401445,Alkalinity,58,0.0077,0.1,Stationary
401445,Cl,58,0.0008,0.1,Stationary
401445,SO4,58,0.0,0.01,Trend-stationary
401445,DIP,58,0.0,0.1,Stationary
401446,pH,38,0.0239,0.0228,Trend-stationary
401446,SpecCond25C,38,0.0018,0.0814,Stationary
401446,Alkalinity,38,0.0023,0.1,Stationary
401446,Cl,38,0.0034,0.0828,Stationary
401446,SO4,38,0.439,0.01,Non-stationary
401446,DIP,38,0.0001,0.1,Stationary
401447,pH,20,0.0,0.0304,Trend-stationary
401447,SpecCond25C,20,0.0,0.1,Stationary
401448,pH,82,0.0017,0.1,Stationary
401448,SpecCond25C,82,0.0,0.1,Stationary
401448,Alkalinity,82,0.0,0.1,Stationary
401448,Cl,82,0.3862,0.0595,Diff-stationary
401448,SO4,82,0.0,0.044,Trend-stationary
401448,DIP,82,0.8079,0.0941,Diff-stationary
401449,pH,83,0.0219,0.01,Trend-stationary
401449,SpecCond25C,83,0.0287,0.1,Stationary
401449,Alkalinity,83,0.1373,0.1,Diff-stationary
401449,Cl,83,0.0,0.1,Stationary
401449,SO4,83,0.0222,0.1,Stationary
401449,DIP,83,0.0015,0.048,Trend-stationary
401450,pH,75,0.0,0.1,Stationary
401450,SpecCond25C,75,0.0,0.1,Stationary
401450,Alkalinity,75,0.0,0.1,Stationary
401450,Cl,75,0.0001,0.1,Stationary
401450,SO4,75,0.001,0.1,Stationary
401450,DIP,75,0.0,0.1,Stationary
401451,pH,83,0.5238,0.1,Diff-stationary
401451,SpecCond25C,83,0.0,0.1,Stationary
401451,Alkalinity,83,0.0,0.1,Stationary
401451,Cl,83,0.7593,0.1,Diff-stationary
401451,SO4,83,0.05,0.1,Diff-stationary
401451,DIP,83,0.0,0.1,Stationary
401452,pH,79,0.0005,0.1,Stationary
401452,SpecCond25C,79,0.0002,0.1,Stationary
401452,Alkalinity,79,0.0008,0.1,Stationary
401452,Cl,79,0.0003,0.1,Stationary
401452,SO4,79,0.0906,0.1,Diff-stationary
401452,DIP,79,0.0,0.1,Stationary
401453,SpecCond25C,80,0.0,0.1,Stationary
401454,pH,83,0.1122,0.1,Diff-stationary
401454,SpecCond25C,83,0.0,0.1,Stationary
401454,Alkalinity,83,0.0,0.1,Stationary
401454,Cl,83,0.0,0.1,Stationary
401454,SO4,83,0.0,0.1,Stationary
401454,DIP,83,0.7752,0.0915,Diff-stationary
401455,pH,82,0.0001,0.0545,Stationary
401455,SpecCond25C,82,0.0,0.1,Stationary
401455,Alkalinity,82,0.2325,0.1,Diff-stationary
401455,Cl,82,0.0,0.1,Stationary
401455,SO4,82,0.0003,0.1,Stationary
401455,DIP,82,0.6875,0.1,Diff-stationary
401456,pH,81,0.0037,0.1,Stationary
401456,SpecCond25C,83,0.0,0.1,Stationary
401456,Alkalinity,83,0.0,0.1,Stationary
401456,Cl,83,0.0002,0.0408,Trend-stationary
401456,SO4,83,0.015,0.0451,Trend-stationary
401456,DIP,83,0.0,0.1,Stationary
401457,pH,83,0.0,0.1,Stationary
401457,SpecCond25C,83,0.0,0.1,Stationary
401457,Alkalinity,83,0.0,0.1,Stationary
401457,Cl,83,0.0,0.1,Stationary
401457,SO4,83,0.0,0.1,Stationary
401457,DIP,83,0.0,0.1,Stationary
401458,pH,67,0.4706,0.01,Non-stationary
401458,SpecCond25C,67,0.5277,0.0574,Diff-stationary
401458,Alkalinity,67,0.1929,0.0187,Non-stationary
401458,Cl,67,0.0001,0.1,Stationary
401458,SO4,67,0.1797,0.0151,Non-stationary
401458,DIP,67,0.0,0.1,Stationary
401459,SpecCond25C,83,0.6965,0.0796,Diff-stationary
401459,Alkalinity,83,0.0907,0.1,Diff-stationary
401459,Cl,83,0.5271,0.1,Diff-stationary
401459,SO4,83,0.2202,0.01,Non-stationary
401459,DIP,83,0.0,0.1,Stationary
401460,pH,83,0.0036,0.1,Stationary
401460,SpecCond25C,83,0.0015,0.1,Stationary
401460,Alkalinity,83,0.035,0.0307,Trend-stationary
401460,Cl,83,0.09,0.0296,Non-stationary
401460,SO4,83,0.0,0.1,Stationary
401460,DIP,83,0.2106,0.1,Diff-stationary
401461,pH,48,0.0,0.1,Stationary
401461,SpecCond25C,49,0.0001,0.1,Stationary
401461,Alkalinity,49,0.0,0.0786,Stationary
401461,Cl,49,0.0,0.1,Stationary
401461,SO4,49,0.0,0.0401,Trend-stationary
401461,DIP,49,0.0,0.0638,Stationary
401462,pH,67,0.0,0.0369,Trend-stationary
401462,SpecCond25C,67,0.0002,0.01,Trend-stationary
401462,Alkalinity,65,0.0,0.1,Stationary
401462,Cl,67,0.0255,0.01,Trend-stationary
401462,SO4,67,0.0613,0.0206,Non-stationary
401462,DIP,67,0.0666,0.01,Non-stationary
401463,pH,50,0.1101,0.049,Non-stationary
401463,SpecCond25C,50,0.0899,0.1,Diff-stationary
401463,Alkalinity,48,0.0,0.1,Stationary
401463,Cl,49,0.0,0.1,Stationary
401463,SO4,50,0.2271,0.084,Diff-stationary
401463,DIP,33,0.2968,0.0847,Diff-stationary
401464,pH,82,0.0001,0.1,Stationary
401464,SpecCond25C,82,0.003,0.1,Stationary
401464,Alkalinity,82,0.0009,0.1,Stationary
401464,Cl,82,0.0013,0.1,Stationary
401464,SO4,82,0.003,0.1,Stationary
401464,DIP,82,0.0437,0.1,Stationary
401467,pH,83,0.0026,0.1,Stationary
401467,SpecCond25C,83,0.0023,0.1,Stationary
401467,Alkalinity,83,0.0006,0.1,Stationary
401467,Cl,83,0.0007,0.1,Stationary
401467,SO4,83,0.0056,0.1,Stationary
401467,DIP,83,0.0248,0.1,Stationary
401469,pH,78,0.0,0.1,Stationary
401469,SpecCond25C,78,0.0313,0.01,Trend-stationary
401469,Alkalinity,78,0.0,0.1,Stationary
401469,Cl,78,0.0001,0.01,Trend-stationary
401469,SO4,78,0.0526,0.01,Non-stationary
401469,DIP,76,0.1211,0.1,Diff-stationary
401471,pH,52,0.4248,0.0258,Non-stationary
401471,SpecCond25C,52,0.0,0.0983,Stationary
401471,Cl,36,0.774,0.01,Non-stationary
401471,SO4,49,0.0,0.0317,Trend-stationary
401471,DIP,52,0.0,0.0614,Stationary
401472,pH,83,0.001,0.0719,Stationary
401472,SpecCond25C,83,0.0015,0.1,Stationary
401472,Alkalinity,83,0.0017,0.1,Stationary
401472,Cl,83,0.0011,0.1,Stationary
401472,SO4,83,0.0016,0.1,Stationary
401472,DIP,83,0.001,0.1,Stationary
401474,pH,53,0.0005,0.1,Stationary
401474,SpecCond25C,53,0.0063,0.1,Stationary
401474,Alkalinity,53,0.0056,0.1,Stationary
401474,Cl,53,0.0642,0.1,Diff-stationary
401474,SO4,53,0.0942,0.1,Diff-stationary
401474,DIP,53,0.0,0.1,Stationary
401475,pH,43,0.0147,0.1,Stationary
401475,SpecCond25C,43,0.1519,0.1,Diff-stationary
401475,Alkalinity,43,0.0119,0.1,Stationary
401475,Cl,43,0.6841,0.1,Diff-stationary
401475,SO4,43,1.0,0.0323,Non-stationary
401475,DIP,43,0.0,0.1,Stationary
401477,pH,82,0.0,0.1,Stationary
401477,SpecCond25C,82,0.0105,0.01,Trend-stationary
401477,Alkalinity,82,0.0002,0.0552,Stationary
401477,Cl,82,0.0015,0.0507,Stationary
401477,SO4,82,0.526,0.01,Non-stationary
401477,DIP,82,0.1507,0.1,Diff-stationary
401478,pH,48,0.0,0.1,Stationary
401478,SpecCond25C,49,0.354,0.1,Diff-stationary
401478,Alkalinity,49,0.0,0.1,Stationary
401478,Cl,49,0.0002,0.1,Stationary
401478,SO4,48,0.729,0.0646,Diff-stationary
401478,DIP,48,0.0059,0.0129,Trend-stationary
401480,pH,83,0.0003,0.1,Stationary
401480,SpecCond25C,83,0.0007,0.0895,Stationary
401480,Alkalinity,83,0.3227,0.1,Diff-stationary
401480,Cl,83,0.0018,0.0373,Trend-stationary
401480,SO4,83,0.0012,0.0753,Stationary
401480,DIP,83,0.0004,0.0186,Trend-stationary
401481,pH,39,0.1133,0.047,Non-stationary
401481,SpecCond25C,39,0.1412,0.1,Diff-stationary
401481,Alkalinity,39,0.0009,0.1,Stationary
401481,Cl,39,0.0,0.1,Stationary
401481,SO4,39,0.0,0.055,Stationary
401481,DIP,39,0.0001,0.0988,Stationary
401482,pH,83,0.0004,0.1,Stationary
401482,SpecCond25C,83,0.0,0.082,Stationary
401482,Alkalinity,83,0.0,0.1,Stationary
401482,Cl,83,0.0042,0.01,Trend-stationary
401482,SO4,83,0.0,0.1,Stationary
401482,DIP,83,0.0001,0.0775,Stationary
401483,pH,82,0.4345,0.01,Non-stationary
401483,SpecCond25C,83,0.3451,0.01,Non-stationary
401483,Alkalinity,83,0.602,0.01,Non-stationary
401483,Cl,83,0.0,0.1,Stationary
401483,SO4,83,0.0015,0.1,Stationary
401483,DIP,83,0.137,0.1,Diff-stationary
401484,pH,40,0.0,0.1,Stationary
401484,SpecCond25C,41,0.0,0.0787,Stationary
401484,Alkalinity,41,0.0,0.1,Stationary
401484,Cl,41,0.0,0.1,Stationary
401484,SO4,41,0.0,0.0793,Stationary
401484,DIP,40,0.0245,0.0981,Stationary
401487,pH,35,0.0003,0.1,Stationary
401487,SpecCond25C,35,0.0431,0.1,Stationary
401487,Cl,34,0.0043,0.1,Stationary
401487,SO4,33,0.1244,0.1,Diff-stationary
401487,DIP,33,0.0212,0.1,Stationary
401492,SpecCond25C,83,0.0001,0.1,Stationary
401492,Alkalinity,83,0.0094,0.023,Trend-stationary
401492,Cl,83,0.0006,0.1,Stationary
401492,SO4,83,0.0117,0.1,Stationary
401492,DIP,83,0.001,0.1,Stationary
401493,pH,82,0.0003,0.046,Trend-stationary
401493,SpecCond25C,82,0.0021,0.1,Stationary
401493,Alkalinity,82,0.0004,0.1,Stationary
401493,Cl,82,0.0014,0.1,Stationary
401493,SO4,82,0.0082,0.1,Stationary
401493,DIP,82,0.0017,0.1,Stationary
401494,pH,82,0.0001,0.0269,Trend-stationary
401494,SpecCond25C,82,0.0342,0.1,Stationary
401494,Alkalinity,82,0.6544,0.0745,Diff-stationary
401494,Cl,82,0.0026,0.1,Stationary
401494,SO4,82,0.0071,0.1,Stationary
401494,DIP,82,0.0,0.1,Stationary
401495,pH,31,0.0,0.1,Stationary
401495,SpecCond25C,31,0.0006,0.1,Stationary
401495,Alkalinity,27,0.0013,0.1,Stationary
401495,Cl,31,0.0012,0.0776,Stationary
401495,SO4,31,0.0,0.1,Stationary
401495,DIP,27,0.0498,0.0775,Stationary
401499,pH,51,0.0,0.1,Stationary
401499,SpecCond25C,51,0.0015,0.0715,Stationary
401499,Alkalinity,42,0.0012,0.0638,Stationary
401499,Cl,51,0.0,0.0946,Stationary
401499,SO4,51,0.0,0.0224,Trend-stationary
401499,DIP,40,0.0,0.1,Stationary
401500,pH,72,0.0,0.1,Stationary
401500,SpecCond25C,72,0.0043,0.0182,Trend-stationary
401500,Alkalinity,57,0.0,0.1,Stationary
401500,Cl,72,0.7308,0.0132,Non-stationary
401500,SO4,72,0.0,0.0155,Trend-stationary
401500,DIP,52,0.0068,0.0266,Trend-stationary
401502,pH,29,0.0012,0.1,Stationary
401502,SpecCond25C,29,0.0146,0.1,Stationary
401502,Alkalinity,27,0.0001,0.1,Stationary
401502,Cl,28,0.0043,0.1,Stationary
401502,SO4,29,0.0018,0.1,Stationary
401503,pH,51,0.0,0.1,Stationary
401503,SpecCond25C,51,0.0,0.0568,Stationary
401503,Alkalinity,50,0.0,0.01,Trend-stationary
401503,Cl,51,0.0,0.1,Stationary
401503,SO4,51,0.0002,0.01,Trend-stationary
401503,DIP,32,0.0,0.1,Stationary
401504,pH,42,0.0001,0.0248,Trend-stationary
401504,SpecCond25C,42,0.0123,0.0247,Trend-stationary
401504,Alkalinity,41,0.0,0.0117,Trend-stationary
401504,Cl,42,0.0,0.1,Stationary
401504,SO4,42,0.0001,0.1,Stationary
401504,DIP,23,0.0,0.1,Stationary
401505,pH,20,0.0,0.1,Stationary
401505,SpecCond25C,20,0.0808,0.0163,Non-stationary
401505,SO4,20,0.0026,0.1,Stationary
401506,pH,53,0.2231,0.01,Non-stationary
401506,SpecCond25C,53,0.0,0.01,Trend-stationary
401506,Cl,36,0.0,0.1,Stationary
401506,SO4,52,0.2979,0.0114,Non-stationary
401506,DIP,53,0.0,0.1,Stationary
401507,pH,54,0.0003,0.1,Stationary
401507,SpecCond25C,54,0.0023,0.0299,Trend-stationary
401507,Cl,38,0.446,0.1,Diff-stationary
401507,SO4,53,0.0002,0.0236,Trend-stationary
401507,DIP,54,0.0,0.0247,Trend-stationary
401508,pH,47,0.0,0.0494,Trend-stationary
401508,SpecCond25C,47,0.0,0.1,Stationary
401508,Cl,35,0.0112,0.0157,Trend-stationary
401508,SO4,44,0.0,0.0392,Trend-stationary
401508,DIP,47,0.0,0.1,Stationary
401509,pH,53,0.0,0.1,Stationary
401509,SpecCond25C,53,0.0,0.1,Stationary
401509,Cl,36,0.0,0.1,Stationary
401509,SO4,51,0.0001,0.1,Stationary
401509,DIP,53,0.0,0.1,Stationary
401511,pH,44,0.0,0.1,Stationary
401511,SpecCond25C,44,0.003,0.0227,Trend-stationary
401511,Cl,43,0.7882,0.054,Diff-stationary
401511,SO4,44,0.0,0.0199,Trend-stationary
401511,DIP,43,0.0,0.1,Stationary
401512,pH,82,0.0003,0.1,Stationary
401512,SpecCond25C,82,0.0056,0.0918,Stationary
401512,Alkalinity,82,0.015,0.1,Stationary
401512,Cl,82,0.0065,0.1,Stationary
401512,SO4,82,0.0304,0.022,Trend-stationary
401512,DIP,82,0.031,0.01,Trend-stationary
401514,pH,32,0.0013,0.0171,Trend-stationary
401514,SpecCond25C,32,0.0001,0.1,Stationary
401514,Alkalinity,20,0.1434,0.1,Diff-stationary
401514,Cl,23,0.0102,0.1,Stationary
401514,SO4,32,0.0068,0.1,Stationary
401514,DIP,32,0.0005,0.1,Stationary
401516,pH,52,0.0,0.1,Stationary
401516,SpecCond25C,52,0.002,0.1,Stationary
401516,Alkalinity,50,0.0,0.1,Stationary
401516,Cl,51,0.0,0.1,Stationary
401516,SO4,52,0.0,0.1,Stationary
401516,DIP,51,0.0,0.1,Stationary
401517,pH,30,0.8433,0.0146,Non-stationary
401517,SpecCond25C,30,0.9991,0.0146,Non-stationary
401517,Alkalinity,28,0.648,0.1,Diff-stationary
401517,Cl,29,0.0117,0.0276,Trend-stationary
401517,SO4,29,0.9953,0.0328,Non-stationary
401517,DIP,29,0.0,0.0239,Trend-stationary
401518,pH,36,0.6308,0.0226,Non-stationary
401518,SpecCond25C,36,0.0,0.1,Stationary
401518,Alkalinity,28,0.0,0.1,Stationary
401518,Cl,33,0.0791,0.1,Diff-stationary
401518,SO4,35,0.0,0.1,Stationary
401518,DIP,35,0.0,0.1,Stationary
401519,pH,49,0.0,0.1,Stationary
401519,SpecCond25C,49,0.0531,0.1,Diff-stationary
401519,Alkalinity,47,0.0,0.1,Stationary
401519,Cl,47,0.0,0.01,Trend-stationary
401519,SO4,48,0.0,0.1,Stationary
401519,DIP,47,0.0,0.1,Stationary
401520,pH,51,0.0,0.1,Stationary
401520,SpecCond25C,51,0.0145,0.1,Stationary
401520,Alkalinity,49,0.0052,0.1,Stationary
401520,Cl,50,0.1352,0.1,Diff-stationary
401520,SO4,51,0.0,0.1,Stationary
401520,DIP,50,0.0,0.1,Stationary
401521,pH,34,0.3637,0.1,Diff-stationary
401521,SpecCond25C,34,0.2242,0.0351,Non-stationary
401521,Alkalinity,33,0.0,0.1,Stationary
401521,Cl,33,0.0005,0.1,Stationary
401521,SO4,34,0.4403,0.0427,Non-stationary
401521,DIP,21,0.0028,0.1,Stationary
401522,pH,20,0.0664,0.1,Diff-stationary
401522,SpecCond25C,20,0.0001,0.1,Stationary
401522,Alkalinity,20,0.1095,0.0903,Diff-stationary
401522,Cl,20,0.76,0.1,Diff-stationary
401522,SO4,20,0.0003,0.1,Stationary
401522,DIP,20,0.0541,0.1,Diff-stationary
401523,pH,48,0.0,0.1,Stationary
401523,SpecCond25C,48,0.1107,0.1,Diff-stationary
401523,Alkalinity,48,0.0001,0.1,Stationary
401523,Cl,48,0.0457,0.1,Stationary
401523,SO4,50,0.0833,0.1,Diff-stationary
401523,DIP,50,0.9733,0.0101,Non-stationary
401524,SpecCond25C,22,0.9936,0.0442,Non-stationary
401524,Alkalinity,22,0.1778,0.1,Diff-stationary
401524,Cl,22,0.9816,0.0225,Non-stationary
401524,SO4,22,0.903,0.0968,Diff-stationary
401524,DIP,22,0.9336,0.1,Diff-stationary
401525,pH,55,0.0,0.1,Stationary
401525,SpecCond25C,55,0.096,0.0685,Diff-stationary
401525,Alkalinity,55,0.0008,0.1,Stationary
401525,Cl,55,0.1548,0.0199,Non-stationary
401525,SO4,55,0.0013,0.1,Stationary
401525,DIP,55,0.0,0.1,Stationary
401535,pH,60,0.0,0.1,Stationary
401535,SpecCond25C,60,0.0,0.1,Stationary
401535,Alkalinity,60,0.0,0.1,Stationary
401535,Cl,60,0.0005,0.0383,Trend-stationary
401535,SO4,60,0.0,0.1,Stationary
401535,DIP,60,0.0016,0.1,Stationary
401536,pH,57,0.0,0.01,Trend-stationary
401536,SpecCond25C,57,0.0001,0.093,Stationary
401536,Alkalinity,57,0.0927,0.1,Diff-stationary
401536,Cl,57,0.0,0.1,Stationary
401536,SO4,57,0.0,0.1,Stationary
401536,DIP,57,0.0011,0.01,Trend-stationary
401537,pH,22,0.0075,0.1,Stationary
401537,SpecCond25C,22,0.1468,0.0818,Diff-stationary
401537,Alkalinity,22,0.102,0.0925,Diff-stationary
401537,Cl,22,0.0082,0.0243,Trend-stationary
401537,SO4,21,0.4858,0.1,Diff-stationary
401537,DIP,22,0.032,0.1,Stationary
401538,pH,32,0.0004,0.1,Stationary
401538,SpecCond25C,32,0.0004,0.1,Stationary
401538,Alkalinity,32,0.0003,0.1,Stationary
